PublishYear,CountryName,Code,Country,Region,Income group,Population,Population(per ten Million),num_AIconf_papers,num_AIconf_citation,num_AIjournal_papers,num_AIjournal_citation,num_AIpatents,num_AIpatent_citation,num_DLpapers,num_AIconf_papers_pc,num_AIconf_citation_pc,num_AIjournal_papers_pc,num_AIjournal_citation_pc,num_AIpatents_pc,num_AIpatent_citation_pc,num_DLpapers_pc,relative_ai_skill_penetration_fem,num_AIocc_fem,skill_penetration,ai_hiring_index,enroll_share,num_AIstartups,ai_privateinvestment_tot,num_AIstartups_pc,ai_privateinvestment_pc,num_AIconf_papers_scaled,num_AIconf_citation_scaled,num_AIjournal_papers_scaled,num_AIjournal_citation_scaled,num_AIpatents_scaled,num_AIpatent_citation_scaled,num_DLpapers_scaled,num_AIconf_papers_pc_scaled,num_AIconf_citation_pc_scaled,num_AIjournal_papers_pc_scaled,num_AIjournal_citation_pc_scaled,num_AIpatents_pc_scaled,num_AIpatent_citation_pc_scaled,num_DLpapers_pc_scaled,relative_ai_skill_penetration_fem_scaled,num_AIocc_fem_scaled,skill_penetration_scaled,ai_hiring_index_scaled,enroll_share_scaled,num_AIstartups_scaled,ai_privateinvestment_tot_scaled,num_AIstartups_pc_scaled,ai_privateinvestment_pc_scaled,mean
2015,Poland,POL,PL,Europe & Central Asia,High income,37986412,3.7986412,361.8666668,2336.466666,403.9095241,5183.476192,1.5,2,-,95.26213395,615.0795885,106.3300014,1364.56062,0.3948780422,0.5265040562,-,-,-,-,-,0.3333540701,1,400000,0.002632520281,1053.008112,4.906371865,1.641332033,3.882732387,3.112313999,1.027484731,1.006456452,-,11.46701144,3.42647469,15.84496982,4.875856234,1.167024863,1.038921225,-,-,-,-,-,44.37077084,1,1.001493579,1.182453296,1.007258275,4.449745811
2015,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,121858258,12.1858258,155.4500002,615.3999971,160.3333337,2368.083333,14,47,0,12.7566242,50.50129612,13.15736301,194.3309688,1.14887577,3.856940085,0,-,-,-,-,0.1905167771,2,5800000,0.0016412511,4759.62819,2.676551359,1.168919907,2.143234293,1.964904957,1.371043865,1.151726612,1,2.363962193,1.19922644,2.822006779,1.551292088,1.505754411,1.285119991,1,-,-,-,-,14.64506237,1.069279216,1.024148984,1.102388226,1.03389358,1.766978575
2017,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,124777324,12.4777324,118.116667,467.6166691,140.8502649,1488.729891,3.5,5,1,9.466196515,37.47609374,11.28812996,119.3109327,0.2804996844,0.4007138348,0.08014276697,-,-,-,-,0.2132843612,5,9150000,0.004007138348,7333.063177,2.273257219,1.128355158,2.004096059,1.60652581,1.082454192,1.016141129,1.051832461,2.000920678,1.147842319,2.560739593,1.338163903,1.115640982,1.029622323,1.0297292,-,-,-,-,19.38319871,1.277116865,1.038203727,1.293481555,1.052385959,1.52531328
2018,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,126190788,12.6190788,120.1023811,176.0500002,173.3845242,1084.539285,6.5,6.5,1,9.517523667,13.95109762,13.73987174,85.94441019,0.5150930669,0.5150930669,0.07924508721,-,-,-,-,0.2013164232,7,30406858,0.005547156105,24095.94114,2.29470794,1.04832361,2.236439302,1.441798548,1.164908384,1.020983468,1.051832461,2.006583738,1.055036756,2.903425421,1.243371274,1.221030836,1.03807768,1.029396203,-,-,-,-,16.89256459,1.415675297,1.127385715,1.417869191,1.172841887,1.556223913
2019,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,127575529,12.7575529,126.5145836,177.7999985,171.3428577,711.2452381,4.5,1,3,9.916837861,13.93684196,13.43069937,55.75091428,0.3527322234,0.07838493854,0.2351548156,-,-,-,-,0.1888605479,8,134250000,0.006270795083,105231.78,2.363975896,1.048803964,2.221858751,1.289663132,1.109938923,1.003228226,1.155497382,2.05064112,1.054980518,2.860211657,1.157593057,1.148091073,1.005794519,1.087231384,-,-,-,-,14.30038639,1.484954514,1.563053957,1.4763177,1.755873798,1.526231736
2020,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,128933000,12.8933,95.28333355,14.05000004,233.6964292,342.5154765,-,-,1,7.390143218,1.089713265,18.12541624,26.56538485,-,-,0.07755966277,-,-,-,-,0.1589676599,-,-,-,-,2.026599641,1.003856556,2.667156457,1.139387883,-,-,1.051832461,1.771864274,1.004298894,3.516403489,1.074678421,-,-,1.02877099,-,-,-,-,8.079411077,-,-,-,-,1.183687135
2016,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,123333376,12.3333376,145.8333335,403.0833335,158.8000003,2125.433331,10,15,-,11.82432025,32.68242114,12.87567124,172.3323727,0.8108105303,1.216215795,-,-,-,-,-,0.2423370314,4,13750000,0.003243242121,11148.64479,2.572667109,1.110641533,2.132284001,1.866013321,1.261104942,1.048423387,-,2.261098654,1.128931392,2.782634045,1.488795172,1.353880364,1.089907395,-,-,-,-,-,25.42931724,1.207837649,1.057502776,1.231781458,1.079804248,1.674698443
2015,Hungary,HUN,HU,Europe & Central Asia,High income,9843028,0.9843028,91.75000003,275.6666667,50.35000008,1445.333333,-,-,0,93.21318605,280.0628696,51.1529583,1468.382832,-,-,0,-,-,-,-,0.2634044333,-,-,-,-,1.988430729,1.075667189,1.357788889,1.588839609,-,-,1,11.24094565,2.104841515,8.132742223,5.170809964,-,-,1,-,-,-,-,29.81363057,-,-,-,-,2.721672147
2016,Hungary,HUN,HU,Europe & Central Asia,High income,9814023,0.9814023,92.41666679,246.4166669,56.75952391,758.6785702,-,-,2,94.16797453,251.0862945,57.8351242,773.0556268,-,-,2.037900258,-,-,-,-,0.4380315917,1,1015122,0.01018950129,10343.58693,1.995632412,1.067638415,1.403562471,1.308994514,-,-,1.103664921,11.34628996,1.9905296,9.066724572,3.195420013,-,-,1.755965214,-,-,-,-,66.15509218,1,1.004074289,1.792832621,1.074019203,2.614565996
2017,Hungary,HUN,HU,Europe & Central Asia,High income,9787966,0.9787966,68.16666669,209.6666673,41.90185193,448.8925935,-,-,0,69.64334233,214.2086183,42.80956015,458.6168295,-,-,0,-,-,-,-,0.4195385514,2,731155,0.02043325447,7469.938085,1.733671261,1.057550982,1.297456483,1.182741714,-,-,1,8.64042298,1.845048024,6.966565462,2.302115053,-,-,1,-,-,-,-,62.30652635,1.069279216,1.002882921,2.620223235,1.053369525,2.08546433
2018,Hungary,HUN,HU,Europe & Central Asia,High income,9775564,0.9775564,53.73333337,153.3000001,52.66666679,687.5000011,-,-,1,54.96699052,156.8195964,53.87583447,703.2842311,-,-,1.02295888,-,-,-,-,0.4071803075,5,989258,0.051147944,10119.70256,1.577754866,1.042079008,1.374333353,1.279985797,-,-,1.051832461,7.021142598,1.618649665,8.513325153,2.997202953,-,-,1.379469665,-,-,-,-,59.7346661,1.277116865,1.003965778,5.101056713,1.072410399,2.118706116
2019,Hungary,HUN,HU,Europe & Central Asia,High income,9769949,0.9769949,82.31458338,152.3666664,53.17480169,284.6440468,-,-,7,84.25282811,155.9544132,54.42689792,291.3465022,-,-,7.164827575,-,-,-,-,0.3824316652,6,11495197,0.06141280778,117658.7206,1.886504437,1.04182282,1.377962195,1.115802471,-,-,1.362827225,10.25232586,1.615236538,8.590348613,1.826908386,-,-,3.657814283,-,-,-,-,54.58425398,1.346396081,1.048042873,5.930152437,1.845172227,2.308909276
2020,Hungary,HUN,HU,Europe & Central Asia,High income,9741000,0.9741,65.04166673,19.79166654,60.40321084,87.98387435,-,-,6,66.77103658,20.31790015,62.00925043,90.32324643,-,-,6.159531876,-,-,-,-,0.2492516928,4,79451243,0.04094187186,813220.6524,1.699913381,1.005432575,1.429583842,1.035653919,-,-,1.310994764,8.323513954,1.080153644,9.650152201,1.25581133,-,-,3.284896828,-,-,-,-,26.86831965,1.207837649,1.333148759,4.276709607,6.843392591,2.123351237
2016,Romania,ROU,RO,Europe & Central Asia,High income,19702267,1.9702267,143.8666668,617.7500015,43.16666676,437.9999996,-,-,1,73.02036196,313.5425997,21.90949232,222.3094427,-,-,0.5075558056,-,-,-,-,0.4337682479,-,-,-,-,2.551422149,1.169564955,1.306489152,1.178302454,-,-,1.051832461,9.013018411,2.236918273,4.045312875,1.630777539,-,-,1.188279349,-,-,-,-,65.26785248,-,-,-,-,1.927650484
2017,Romania,ROU,RO,Europe & Central Asia,High income,19587290,1.958729,135.5833335,602.5000001,33.23333339,361.7666646,-,-,5,69.22005722,307.5974268,16.96678478,184.6945977,-,-,2.55267574,-,-,-,-,0.4163961715,-,-,-,-,2.461941262,1.165379012,1.235550304,1.147233675,-,-,1.259162304,8.593720824,2.213464704,3.354458793,1.523915638,-,-,1.946922724,-,-,-,-,61.65256919,-,-,-,-,1.807972018
2018,Romania,ROU,RO,Europe & Central Asia,High income,19472545,1.9472545,126.8761906,322.9785721,23.29285719,169.8309516,-,-,5,65.15645005,165.8635644,11.9618967,87.21559076,-,-,2.567717779,-,-,-,-,0.3905793129,3,2107034,0.01540630667,10820.53733,2.367882162,1.088653738,1.164560444,1.06901057,-,-,1.259162304,8.145372389,1.654327909,2.654913587,1.246982635,-,-,1.952502613,-,-,-,-,56.27985177,1.138558432,1.008655347,2.214195352,1.077446509,1.615975286
2019,Romania,ROU,RO,Europe & Central Asia,High income,19356544,1.9356544,142.3333334,168.666667,35.56666678,195.5333332,-,-,6,73.53241023,87.13676729,18.37449226,101.0166552,-,-,3.099726893,-,-,-,-,0.3830562607,4,16443814,0.02066484596,84952.22081,2.534858282,1.046296974,1.252213792,1.079485536,-,-,1.310994764,9.069514039,1.343752523,3.551217441,1.286190772,-,-,2.14985299,-,-,-,-,54.71423786,1.207837649,1.068804526,2.63892894,1.610147442,1.763627447
2020,Romania,ROU,RO,Europe & Central Asia,High income,19238000,1.9238,105.8333334,29.25000018,52.15000008,96.88333333,-,-,5,55.01264863,15.20428328,27.10780751,50.36039782,-,-,2.599022767,-,-,-,-,0.2792302548,-,-,-,-,2.140566243,1.008028774,1.37064358,1.03928088,-,-,1.259162304,7.026180177,1.059980544,4.771893851,1.142278868,-,-,1.964115293,-,-,-,-,33.10712448,-,-,-,-,1.62990441
2015,Romania,ROU,RO,Europe & Central Asia,High income,19815616,1.9815616,162.6666668,614.4166668,39.3333334,146.8333333,-,-,-,82.0901388,310.0669022,19.84966473,74.09980757,-,-,-,-,-,-,-,0.2504503713,-,-,-,-,2.754509556,1.168649994,1.279113422,1.059637926,-,-,-,10.01371067,2.223206727,3.757405834,1.209721348,-,-,-,-,-,-,-,27.11777528,-,-,-,-,1.95549629
2015,Egypt,EGY,EG,Middle East & North Africa,Lower middle income,92442547,9.2442547,167.5909092,1268.257575,94.25000015,1686.083332,-,-,0,18.12919642,137.1941402,10.19552178,182.3925656,-,-,0,-,-,-,-,-,-,-,-,-,2.807703791,1.348121469,1.671300511,1.686956902,-,-,1,2.956732175,1.541227696,2.408023129,1.51737568,-,-,1,-,-,-,-,-,-,-,-,-,1.328120113
2018,Egypt,EGY,EG,Middle East & North Africa,Lower middle income,98423595,9.8423595,123.5000002,347.0000004,136.0428575,1578.928572,-,-,3,12.54780423,35.25577382,13.82217927,160.4217538,-,-,0.3048049606,-,-,-,-,-,-,-,-,-,2.331410793,1.095247332,1.969763984,1.643286144,-,-,1.155497382,2.340922539,1.139083209,2.914929741,1.454957697,-,-,1.113068315,-,-,-,-,-,-,-,-,-,1.24080012
2019,Egypt,EGY,EG,Middle East & North Africa,Lower middle income,100388073,10.0388073,123.1666669,187.0000001,167.6178576,1237.338094,-,-,5,12.26905381,18.6277109,16.69698926,123.2554881,-,-,0.4980671359,-,-,-,-,-,-,-,-,-,2.327809953,1.051329254,2.195256683,1.504071469,-,-,1.259162304,2.310167273,1.073485887,3.316748825,1.349370188,-,-,1.184759498,-,-,-,-,-,-,-,-,-,1.260686628
2020,Egypt,EGY,EG,Middle East & North Africa,Lower middle income,102334000,10.2334,77.4166669,44.41666648,253.4000009,508.4499998,-,-,2,7.565097318,4.340362585,24.76205376,49.68534405,-,-,0.1954384662,-,-,-,-,-,-,-,-,-,1.833594588,1.012191841,2.807869412,1.207014243,-,-,1.103664921,1.791167419,1.01712263,4.444022226,1.140361074,-,-,1.072498485,-,-,-,-,-,-,-,-,-,1.271111953
2016,Egypt,EGY,EG,Middle East & North Africa,Lower middle income,94447072,9.4447072,138.5333335,645.7833338,95.70000014,1551.400001,-,-,-,14.66782724,68.3751566,10.13265929,164.2613125,-,-,-,-,-,-,-,-,-,-,-,-,2.493808701,1.177259768,1.681655679,1.632066917,-,-,-,2.574830236,1.269738405,2.399236688,1.465865693,-,-,-,-,-,-,-,-,-,-,-,-,1.224538507
2017,Egypt,EGY,EG,Middle East & North Africa,Lower middle income,96442593,9.6442593,117.3428573,403.4404757,125.0398863,2067.719514,-,-,-,12.1671197,41.83218878,12.96521406,214.3989963,-,-,-,-,-,-,-,-,-,-,-,-,2.264898124,1.110739564,1.891186322,1.842492143,-,-,-,2.298920616,1.165027013,2.795149659,1.608304355,-,-,-,-,-,-,-,-,-,-,-,-,1.248059816
2015,Vietnam,VNM,VN,East Asia & Pacific,Lower middle income,92677076,9.2677076,84.16666678,367.8333334,40.53333338,778.7666665,-,-,0,9.081713667,39.68978622,4.373609432,84.03012915,-,-,0,-,-,-,-,0.2064099182,-,-,-,-,1.906511608,1.100965831,1.287683215,1.317181387,-,-,1,1.958499677,1.156575285,1.594280483,1.237932897,-,-,1,-,-,-,-,17.95256611,-,-,-,-,0.963302532
2016,Vietnam,VNM,VN,East Asia & Pacific,Lower middle income,93638724,9.3638724,69.00000006,294.3333333,35.18333344,1245.31667,-,-,1,7.368746296,31.4328646,3.757348663,132.9916318,-,-,0.1067934245,-,-,-,-,0.3149496137,-,-,-,-,1.742673363,1.080790964,1.249476219,1.507323125,-,-,1.051832461,1.769503495,1.124001921,1.508144238,1.377030087,-,-,1.039615341,-,-,-,-,40.54064012,-,-,-,-,0.9465786177
2017,Vietnam,VNM,VN,East Asia & Pacific,Lower middle income,94596642,9.4596642,63.67692327,276.1653847,42.98333348,733.3999988,-,-,3,6.731414766,29.19399451,4.54385405,77.52917897,-,-,0.3171359931,-,-,-,-,0.3523426677,-,-,-,-,1.685170711,1.075804081,1.305179878,1.298692271,-,-,1.155497382,1.699185036,1.11516963,1.618075981,1.219464022,-,-,1.117642548,-,-,-,-,48.32246653,-,-,-,-,0.9180618008
2018,Vietnam,VNM,VN,East Asia & Pacific,Lower middle income,95540395,9.5540395,85.65000024,184.9999999,53.99285741,912.2619025,-,-,1,8.964794446,19.36353727,5.651311931,95.48441814,-,-,0.1046677691,-,-,-,-,0.3669680877,3,2010000,0.003140033072,2103.822158,1.92253535,1.050780278,1.383804336,1.371587165,-,-,1.051832461,1.945599673,1.076388705,1.772868024,1.270473962,-,-,1.038826823,-,-,-,-,51.36614624,1.138558432,1.008248246,1.223445236,1.014809292,0.9828364577
2019,Vietnam,VNM,VN,East Asia & Pacific,Lower middle income,96462106,9.6462106,93.21458358,83.96666664,83.84563541,847.9071418,-,-,3,9.663336977,8.704627145,8.692080122,87.90054219,-,-,0.3110029549,-,-,-,-,0.3522267906,1,-,0.001036676516,-,2.004251925,1.023047841,1.596997795,1.345359481,-,-,1.155497382,2.022671702,1.034339552,2.197883484,1.248928548,-,-,1.115367479,-,-,-,-,48.29835148,1,-,1.053556579,-,1.039456694
2020,Vietnam,VNM,VN,East Asia & Pacific,Lower middle income,97339000,9.7339,52.45000021,9.883333355,146.1912098,636.5235346,-,-,2,5.388384945,1.015351848,15.01877046,65.39244646,-,-,0.2054674899,-,-,-,-,0.3181195472,2,2950000,0.002073353033,3058.195723,1.563891631,1.002712856,2.042238389,1.259210416,-,-,1.103664921,1.551005034,1.004005539,3.082180161,1.184984169,-,-,1.076218782,-,-,-,-,41.2003314,1.069279216,1.012191965,1.137289212,1.021667301,1.057519016
2015,Japan,JPN,JP,East Asia & Pacific,High income,127141000,12.7141,1978.017101,9625.400434,1050.409525,10167.29762,1551.333333,7858,16,155.5766512,757.065025,82.61768626,799.6867746,122.0167635,618.0539716,1.258445348,-,-,-,-,0.3661044177,25,76847246,0.01966320856,60442.53703,22.36487188,3.642056792,8.499708774,5.14346278,43.62423654,26.36739818,1.829319372,18.12167029,3.986603939,12.53064268,3.271077777,55.80502284,46.68895008,1.466824077,-,-,-,-,51.18640885,2.66270119,1.322223832,2.558026427,1.434023944,20.83714188
2016,Japan,JPN,JP,East Asia & Pacific,High income,126994511,12.6994511,1867.892859,11693.31668,966.7226565,9399.86068,1084.5,2923.333333,21,147.0845349,920.773393,76.12318429,740.1785011,85.39739171,230.1936761,1.653614777,-,-,-,-,0.5422408358,54,112788169,0.04252152284,88813.42045,21.17525238,4.20967496,7.902059439,4.830695032,30.79344808,10.43718003,2.088481675,17.18471283,4.632429649,11.62289057,3.102017736,39.35396096,18.0168106,1.613413362,-,-,-,-,87.84196081,4.67179846,1.473012015,4.404298428,1.637893536,14.43842769
2018,Japan,JPN,JP,East Asia & Pacific,High income,126529100,12.65291,1750.192858,9704.48333,983.4678586,8106.095241,1405.833334,1203.666666,81,138.3233468,766.9763975,77.72661455,640.6506678,111.1075107,95.12963154,6.401689414,-,-,-,-,0.5386717682,117,515692621,0.09246884709,407568.3941,19.90379558,3.663764097,8.021645212,4.303422911,39.62520822,4.885707763,5.198429319,16.21806798,4.025704074,11.84700587,2.81926412,50.90409789,8.032351844,3.374725893,-,-,-,-,87.09920617,9.036389083,3.163375679,8.438556825,3.928426596,14.5208363
2019,Japan,JPN,JP,East Asia & Pacific,High income,126264931,12.6264931,1830.881252,3021.716669,1168.989756,6238.992928,1378.5,675,98,145.0031483,239.3155918,92.58229876,494.1192205,109.1752072,53.45902419,7.761458326,-,-,-,-,0.5446498725,112,612370665,0.08870238087,484988.7139,20.77543369,1.829424927,9.34654888,3.542488227,38.87395891,3.179052402,6.079581152,16.95506799,1.944094451,13.92342046,2.402975578,50.03602059,4.951898701,3.87913625,-,-,-,-,88.34330273,8.689993002,3.568983142,8.134338367,4.484759255,13.98003207
2020,Japan,JPN,JP,East Asia & Pacific,High income,125769000,12.5769,1057.220636,546.566667,1446.552395,1888.484527,994.3333335,84.5,105,84.06051064,43.45797986,115.0166094,150.1550085,79.06028779,6.718666762,8.348639172,-,-,-,-,0.3809966378,116,390861767,0.09187032304,309556.869,12.41794816,1.150025984,11.32876101,1.769445199,28.31524154,1.272785078,6.442408377,10.23110697,1.171440721,17.05911784,1.425790386,36.50705006,1.496669942,4.096952747,-,-,-,-,54.28561204,8.967109867,2.639654636,8.390213882,3.224128131,10.34544857
2017,Japan,JPN,JP,East Asia & Pacific,High income,126785797,12.6785797,1718.512639,9089.710618,1030.47725,8875.928298,1059.5,1726,-,135.5445704,716.9344542,81.27702586,700.0727611,83.56614268,136.1351225,-,-,-,-,-,0.6006623671,82,235168617,0.06467601414,185484.9854,19.56156932,3.495016373,8.357362538,4.617167193,30.10632982,6.571917697,-,15.91147829,3.82828977,12.34325537,2.988079327,38.53128188,11.063637,-,-,-,-,-,100,6.611616515,1.986452513,6.193722465,2.332563215,13.11461538
2016,Bangladesh,BGD,BD,South Asia,Lower middle income,157970840,15.797084,138.3666668,573.6166668,32.45000009,1055.350001,-,-,3,8.759000508,36.31155388,2.054176587,66.80663348,-,-,0.1899084667,-,-,-,-,0.4924263754,1,186986,0.0006330282222,118.3674152,2.49200828,1.157450884,1.229956133,1.4299025,-,-,1.155497382,1.922893888,1.143248237,1.270087793,1.189001804,-,-,1.070447115,-,-,-,-,77.47512945,1,1.00059989,1.020953801,1.000542065,0.98621246
2017,Bangladesh,BGD,BD,South Asia,Lower middle income,159670593,15.9670593,161.9500001,528.6833334,44.00000015,539.3333333,-,-,1,10.14275685,33.1108768,2.755673372,33.77787501,-,-,0.06262894007,-,-,-,-,0.492324383,3,351192,0.001878868202,219.9478272,2.746767748,1.145117224,1.312440398,1.219600699,-,-,1.051832461,2.075567354,1.13062164,1.368137681,1.095168747,-,-,1.023232393,-,-,-,-,77.45390393,1.138558432,1.001288807,1.121580621,1.001272009,1.007785124
2018,Bangladesh,BGD,BD,South Asia,Lower middle income,161356039,16.1356039,158.0333335,336.5333331,51.47619058,511.6785724,-,-,5,9.794076161,20.85656882,3.190223985,31.71115104,-,-,0.3098737445,-,-,-,-,0.5055331706,5,429298,0.003098737445,266.0563575,2.704457873,1.092374357,1.365831573,1.208330043,-,-,1.259162304,2.037096499,1.08227868,1.428875862,1.089297287,-,-,1.114948595,-,-,-,-,80.20276988,1.277116865,1.001616497,1.220109778,1.001603339,1.000711848
2019,Bangladesh,BGD,BD,South Asia,Lower middle income,163046161,16.3046161,282.5833335,408.7500001,57.70952396,357.7547621,-,-,6,17.33149261,25.06958751,3.539459231,21.94193104,-,-,0.367993945,-,-,-,-,0.498362486,1,70000,0.0006133232416,42.93262691,4.049911941,1.112196965,1.410346891,1.14559863,-,-,1.310994764,2.868719422,1.09889894,1.477689309,1.061543419,-,-,1.136508458,-,-,-,-,78.71048677,1,1.000109082,1.019362225,1,1.185408793
2020,Bangladesh,BGD,BD,South Asia,Lower middle income,164689000,16.4689,104.3333334,25.66666669,111.166667,353.1166664,-,-,3,6.335173169,1.55849308,6.750096666,21.44142392,-,-,0.1821615287,-,-,-,-,0.477497311,1,583108,0.0006133232416,357.6336888,2.12436246,1.007045192,1.792110799,1.143708382,-,-,1.155497382,1.655466662,1.006148219,1.926447801,1.060121504,-,-,1.067573366,-,-,-,-,74.36825865,1,1.002261798,1.019362225,1.002261402,0.9762842515
2015,Bangladesh,BGD,BD,South Asia,Lower middle income,156256276,15.6256276,118.3333334,713.8333333,35.08333337,472.0000001,-,-,-,7.573029156,45.68349839,2.245243153,30.20678671,-,-,-,-,-,-,-,0.344160721,-,-,-,-,2.275597763,1.195938675,1.248762069,1.192159102,-,-,-,1.792042559,1.18022034,1.296793625,1.085023463,-,-,-,-,-,-,-,46.61973081,-,-,-,-,0.938878133
2016,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,30684804,3.0684804,316.4261907,1072.121429,337.0333339,4747.100007,-,-,1,103.1214639,349.3981676,109.8372126,1547.052413,-,-,0.3258942113,-,-,-,-,0.3770049468,1,500000,0.003258942113,1629.471057,4.415500138,1.294284453,3.405136424,2.934469554,-,-,1.051832461,12.33415192,2.378367656,16.33518113,5.394306326,-,-,1.120891435,-,-,-,-,53.45490571,1,1.001913123,1.233049551,1.011400665,4.0409498
2017,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,31105028,3.1105028,240.6928574,999.8904762,474.2428581,5399.152369,-,-,2,77.38069144,321.4562212,152.4650156,1735.781228,-,-,0.6429828644,-,-,-,-,0.3590733591,3,6420000,0.009644742966,20639.74995,3.597389168,1.274457924,4.385017525,3.200212494,-,-,1.103664921,9.494104997,2.268137326,22.29337137,5.930475487,-,-,1.238516422,-,-,-,-,49.72318315,1.138558432,1.02675016,1.74883235,1.148006133,4.370263857
2018,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,31528585,3.1528585,184.5166669,324.55,449.8000008,2543.266668,-,-,2,58.52361179,102.9383336,142.6641889,806.6542371,-,-,0.634344992,-,-,-,-,0.3475030953,5,3200000,0.0158586248,10149.51987,2.990544654,1.089085076,4.210458987,2.036300656,-,-,1.103664921,7.41355395,1.406089335,20.92348632,3.290871991,-,-,1.235312178,-,-,-,-,47.31530857,1.277116865,1.013240826,2.250729205,1.072624662,3.613365914
2020,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,32366000,3.2366,148.9166669,12.83333334,358.6754338,538.239826,1,0,4,46.01021656,3.965066225,110.8185855,166.2979133,0.3089661991,0,1.235864796,-,-,-,-,0.3042275243,4,22735000,0.0125196492,71158.55613,2.605974885,1.003522596,3.559693368,1.219155042,1.013742365,1,1.207329843,6.03291824,1.015642094,16.47234998,1.471651574,1.128429415,1,1.458447754,-,-,-,-,38.30927813,1.207837649,1.095198853,1.981039275,1.511027906,3.126923297
2015,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,30270962,3.0270962,389.7500003,1504.583333,345.9333339,5039.399999,-,-,-,128.7537543,497.038493,114.2789363,1664.763742,-,-,-,-,-,-,-,0.223066977,-,-,-,-,5.207582178,1.412990051,3.468695727,3.053595968,-,-,-,15.16222974,2.96080531,16.95601151,5.728718349,-,-,-,-,-,-,-,21.41904788,-,-,-,-,4.495885736
2019,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,31949777,3.1949777,220.1145837,203.4666664,322.0273818,1369.195238,-,-,-,68.89393429,63.68328217,100.7917463,428.5461016,-,-,-,-,-,-,-,0.3524897738,5,36090000,0.0156495615,112958.5349,3.375091921,1.055849156,3.297971495,1.557809645,-,-,-,8.557738825,1.251229069,15.07087463,2.216685613,-,-,-,-,-,-,-,48.35308063,1.277116865,1.151229028,2.233843108,1.811397284,3.031937529
